Country,City,Population
United States,Peoria,"171,237"
United States,Ontario,"171,214"
United States,Jackson,"170,674"
United States,Hollywood,"167,664"
United States,Elk Grove,"166,913"
United States,Springfield,"166,810"
United States,Pembroke Pines,"166,611"
United States,Deer Valley,"165,656"
United States,Port Saint Lucie,"164,603"
United States,Salem,"164,549"
United States,Corona,"164,226"
United States,Eugene,"163,460"
United States,McKinney,"162,898"
United States,Fort Collins,"161,175"
United States,Lancaster,"161,103"
United States,Cary,"159,769"
United States,Tempe Junction,"158,368"
United States,Palmdale,"158,351"
United States,Hayward,"158,289"
United States,Salinas,"157,380"
United States,Frisco,"154,407"
United States,Springfield,"154,341"
United States,East Chattanooga,"154,024"
United States,Pasadena,"153,784"
United States,Alexandria,"153,511"
United States,Pomona,"153,266"
United States,Washington Heights,"152,613"
United States,Lakewood,"152,597"
United States,Sunnyvale,"151,754"
United States,Escondido,"151,451"
United States,Kansas City,"151,306"
United States,Astoria,"150,165"
United States,Hollywood,"149,728"
United States,Borough Park,"149,248"
United States,Clarksville,"149,176"
United States,Torrance,"148,475"
United States,Valencia,"148,456"
United States,Rockford,"148,278"
United States,East Hampton,"147,993"
United States,Joliet,"147,861"
United States,Paterson,"147,754"
United States,Bridgeport,"147,629"
United States,Naperville,"147,100"
United States,Boise,"145,987"
United States,Savannah,"145,674"
United States,Mesquite,"144,788"
United States,Syracuse,"144,142"
United States,Metairie Terrace,"142,489"
United States,Pasadena,"142,250"
United States,Orange,"140,992"
United States,Fullerton,"140,847"
United States,Killeen,"140,806"
United States,Dayton,"140,599"
United States,McAllen,"140,269"
United States,Bellevue,"139,820"
United States,Metairie,"138,481"
United States,Miramar,"137,132"
United States,Hampton,"136,454"
United States,Van Nuys,"136,443"
United States,West Valley City,"136,208"
United States,Olathe,"134,305"
United States,Warren,"134,056"
United States,Columbia,"133,803"
United States,Thornton,"133,451"
United States,Carrollton,"133,168"
United States,Midland,"132,950"
United States,Charleston,"132,609"
United States,Waco,"132,356"
United States,Sterling Heights,"132,052"
United States,Denton,"131,044"
United States,Cedar Rapids,"130,405"
United States,New Haven,"130,322"
United States,Roseville,"130,269"
United States,Gainesville,"130,128"
United States,Visalia,"130,104"
United States,Coral Springs,"129,485"
United States,Thousand Oaks,"129,339"
United States,Elizabeth,"129,007"
United States,Stamford,"128,874"
United States,Concord,"128,667"
United States,Surprise,"128,422"
United States,Alhambra,"127,764"
United States,Lafayette,"127,657"
United States,Topeka,"127,265"
United States,Kent,"126,952"
United States,Simi Valley,"126,788"
United States,East Los Angeles,"126,496"
United States,Santa Clara,"126,215"
United States,Murfreesboro,"126,118"
United States,Sunset Park,"126,000"
United States,Koreatown,"124,281"
United States,Hartford,"124,006"
United States,Sheepshead Bay,"122,534"
United States,Amherst,"122,366"
United States,Victorville,"122,225"
United States,Abilene,"121,721"
United States,Vallejo,"121,253"
United States,North Stamford,"121,230"
United States,Berkeley,"120,972"
United States,Norman,"120,284"
United States,Allentown,"120,207"
United States,Evansville,"119,943"
United States,Columbia,"119,108"
United States,Odessa,"118,968"
United States,Fargo,"118,523"
United States,Beaumont,"118,129"
United States,Independence,"117,255"
United States,Ann Arbor,"117,070"
United States,El Monte,"116,732"
United States,Athens,"116,714"
United States,Springfield,"116,565"
United States,Round Rock,"115,997"
United States,Wilmington,"115,933"
United States,East Harlem,"115,921"
United States,Arvada,"115,368"
United States,Provo,"115,264"
United States,Peoria,"115,070"
United States,Lansing,"115,056"
United States,Downey,"114,219"
United States,Carlsbad,"113,453"
United States,Elmhurst,"113,364"
United States,Costa Mesa,"113,204"
United States,Miami Gardens,"113,187"
United States,Westminster,"113,130"
United States,North Peoria,"113,004"
United States,Clearwater,"113,003"
United States,Fairfield,"112,970"
United States,Bushwick,"112,620"
United States,Gravesend,"112,229"
United States,Rochester,"112,225"
United States,Elgin,"112,111"
United States,Temecula,"112,011"
United States,West Jordan,"111,946"
United States,Inglewood,"111,666"
United States,Richardson,"110,815"
United States,Lowell,"110,699"
United States,East Independence,"110,675"
United States,Gresham,"110,553"
United States,Antioch,"110,542"
United States,Cambridge,"110,402"
United States,High Point,"110,268"
United States,Billings,"110,263"
United States,Manchester,"110,229"
United States,Murrieta,"109,830"
United States,Centennial,"109,741"
United States,Richmond,"109,708"
United States,Corona,"109,698"
United States,Pueblo,"109,412"
United States,Pearland,"108,821"
United States,Waterbury,"108,802"
United States,West Covina,"108,484"
United States,Enterprise,"108,481"
United States,North Charleston,"108,304"
United States,Everett,"108,010"
United States,College Station,"107,889"
United States,Palm Bay,"107,888"
United States,Pompano Beach,"107,762"
United States,Boulder,"107,349"
United States,Norwalk,"107,140"
United States,West Palm Beach,"106,779"
United States,Broken Arrow,"106,563"
United States,Daly City,"106,562"
United States,Sandy Springs,"105,330"
United States,Burbank,"105,319"
United States,Green Bay,"105,207"
United States,Santa Maria,"105,093"
United States,Universal City,"105,000"
United States,Wichita Falls,"104,710"
United States,Lakeland,"104,401"
United States,Clovis,"104,180"
United States,Lewisville,"104,039"
United States,Tyler,"103,700"
United States,El Cajon,"103,679"
United States,San Mateo,"103,536"
United States,Brandon,"103,483"
United States,Rialto,"103,132"
United States,Davenport,"102,582"
United States,Edison,"102,548"
United States,Hillsboro,"102,347"
United States,Las Cruces,"101,643"
United States,South Bend,"101,516"
United States,Vista,"100,890"
United States,Greeley,"100,883"
United States,Davie,"100,882"
United States,Chinatown,"100,574"
United States,San Angelo,"100,450"
United States,Renton,"100,242"
United States,Roanoke,"99,897"
United States,Kenosha,"99,858"
United States,Clinton Township,"99,753"
United States,Columbia,"99,615"
United States,Erie,"99,475"
United States,Portsmouth Heights,"99,049"
United States,Richmond Hill,"98,984"
United States,Alief,"98,725"
United States,Spring Hill,"98,621"
United States,Albany,"98,469"
United States,Compton,"98,462"
United States,Tuscaloosa,"98,332"
United States,League City,"98,312"
United States,Flint,"98,310"
United States,Allen,"98,143"
United States,Mission Viejo,"97,156"
United States,Vacaville,"96,803"
United States,Ventura,"96,769"
United States,Highlands Ranch,"96,713"
United States,Lawton,"96,655"
United States,Beaverton,"96,577"
United States,South Gate,"96,401"
United States,Portsmouth,"96,201"
United States,Sparks,"96,094"
United States,Brockton,"95,314"
United States,Dearborn,"95,171"
United States,Federal Way,"95,171"
United States,Lee's Summit,"95,094"
United States,New Bedford,"94,958"
United States,Spokane Valley,"94,919"
United States,Fordham,"94,678"
United States,Livonia,"94,635"
United States,Roswell,"94,501"
United States,Orem,"94,457"
United States,Yuma,"94,139"
United States,Lawrence,"93,917"
United States,The Woodlands,"93,847"
United States,West Albany,"93,794"
United States,Yakima,"93,701"
United States,Quincy,"93,618"
United States,Flatbush,"93,361"
United States,Hesperia,"93,295"
United States,Carson,"93,281"
United States,Boca Raton,"93,235"
United States,Santa Monica,"93,220"
United States,San Marcos,"92,931"
United States,Boyle Heights,"92,785"
United States,Plantation,"92,560"
United States,Lynn,"92,457"
United States,Miami Beach,"92,312"
United States,Arden-Arcade,"92,186"
Indonesia,Jakarta,"8,540,121"
Indonesia,Surabaya,"2,374,658"
Indonesia,Medan,"1,750,971"
Indonesia,Bandung,"1,699,719"
Indonesia,Bekasi,"1,520,119"
Indonesia,Palembang,"1,441,500"
Indonesia,Tangerang,"1,372,124"
Indonesia,Makassar,"1,321,717"
Indonesia,South Tangerang,"1,303,569"
Indonesia,Semarang,"1,288,084"
Indonesia,Depok,"1,198,129"
Indonesia,Batam,"1,164,352"
Indonesia,Padang,"840,352"
Indonesia,Denpasar,"834,881"
Indonesia,Bandar Lampung,"800,348"
Indonesia,Bogor,"800,000"
Indonesia,Malang,"746,716"
Indonesia,Pekanbaru,"703,956"
Indonesia,City of Balikpapan,"700,000"
Indonesia,Yogyakarta,"636,660"
Indonesia,Situbondo,"600,000"
Indonesia,Banjarmasin,"572,837"
Indonesia,Surakarta,"555,308"
Indonesia,Cimahi,"493,698"
Indonesia,Pontianak,"455,173"
Indonesia,Manado,"451,893"
Indonesia,Balikpapan,"433,866"
Indonesia,Jambi City,"420,323"
Indonesia,Ambon,"355,596"
Indonesia,Samarinda,"355,160"
Indonesia,Mataram,"318,674"
Indonesia,Percut,"311,063"
Indonesia,Bengkulu,"309,712"
Indonesia,Jember,"298,585"
Indonesia,Palu,"282,431"
Indonesia,Kupang,"282,396"
Indonesia,Sukabumi,"276,414"
Indonesia,Tasikmalaya,"271,143"
Indonesia,Pekalongan,"257,945"
Indonesia,Cirebon,"254,298"
Indonesia,Banda Aceh,"250,757"
Indonesia,Tegal,"237,084"
Indonesia,Kediri,"235,143"
Indonesia,Binjai,"228,763"
Indonesia,Purwokerto,"217,222"
Indonesia,Purwakarta,"215,803"
Indonesia,Loa Janan,"212,816"
Indonesia,Pematangsiantar,"209,614"
Indonesia,Ciputat,"207,858"
Indonesia,Ciampea,"207,212"
Indonesia,Cileungsir,"202,190"
Indonesia,Rengasdengklok,"201,463"
Indonesia,Sumedang,"200,000"
Indonesia,Kendari,"195,006"
Indonesia,Parung,"193,898"
Indonesia,Tanjung Pinang,"192,493"
Indonesia,Curug,"191,406"
Indonesia,Labuan Bajo,"188,724"
Indonesia,Cibinong,"188,663"
Indonesia,Madiun,"186,099"
Indonesia,Pemalang,"184,149"
Indonesia,Lembang,"183,130"
Indonesia,Probolinggo,"181,656"
Indonesia,Pamulang,"174,557"
Indonesia,Cikupa,"174,041"
Indonesia,Salatiga,"172,645"
Indonesia,Plumbon,"167,105"
Indonesia,Banjaran,"164,952"
Indonesia,Serang,"164,767"
Indonesia,Lawang,"159,380"
Indonesia,Pasuruan,"158,600"
Indonesia,Sunggal,"157,914"
Indonesia,Perbaungan,"157,174"
Indonesia,Pasarkemis,"154,234"
Indonesia,Soreang,"150,932"
Indonesia,Purwodadi,"150,206"
Indonesia,Metro,"149,526"
Indonesia,Lubuklinggau,"148,243"
Indonesia,Palangkaraya,"148,139"
Indonesia,Astanajapura,"148,047"
Indonesia,Cikampek,"145,620"
Indonesia,Gorontalo,"144,195"
Indonesia,Dumai,"143,760"
Indonesia,Tanjungbalai,"142,506"
Indonesia,Parepare,"140,000"
Indonesia,Sidoarjo,"139,189"
Indonesia,Weru,"139,004"
Indonesia,Jayapura,"134,895"
Indonesia,Baturaja,"134,759"
Indonesia,Adiwerna,"134,188"
Indonesia,Singaraja,"133,784"
Indonesia,Blitar,"132,416"
Indonesia,Martapura,"131,449"
Indonesia,Kisaran,"129,911"
Indonesia,Palopo,"129,273"
Indonesia,Teluknaga,"128,275"
Indonesia,Ungaran,"127,812"
Indonesia,Rangkasbitung,"126,910"
Indonesia,Klaten,"126,831"
Indonesia,Jombang,"126,465"
Indonesia,Paseh,"126,181"
Indonesia,Pangkalpinang,"125,933"
Indonesia,Sorong,"125,535"
Indonesia,Padalarang,"124,946"
Indonesia,Ciamis,"123,637"
Indonesia,Lumajang,"123,626"
Indonesia,Indramayu,"123,263"
Indonesia,Pati,"122,785"
Indonesia,Payakumbuh,"121,572"
Indonesia,Bangil,"120,000"
Indonesia,Sepatan,"118,439"
Indonesia,Tebingtinggi,"117,530"
Indonesia,Kedungwuni,"117,249"
Indonesia,Batang,"115,537"
Indonesia,Pamanukan,"114,290"
Indonesia,Sawangan,"114,069"
Indonesia,Mojokerto,"112,557"
Indonesia,Cileunyi,"111,476"
Indonesia,Magelang,"111,461"
Indonesia,Kresek,"110,182"
Indonesia,Citeureup,"110,155"
Indonesia,Banyuwangi,"108,166"
Indonesia,Cikarang,"106,479"
Indonesia,Arjawinangun,"105,845"
Indonesia,Depok,"104,527"
Indonesia,Prabumulih,"103,470"
Indonesia,Rantauprapat,"103,009"
Indonesia,Belawan,"102,707"
Indonesia,Singkawang,"101,838"
Indonesia,Ternate,"101,731"
Indonesia,Bontang,"101,691"
Indonesia,Grogol,"100,613"
Indonesia,Padangsidempuan,"100,561"
Indonesia,Sumedang Utara,"100,000"
Indonesia,Bukittinggi,"98,746"
Indonesia,Dukuhturi,"98,074"
Indonesia,Tarakan,"97,478"
Indonesia,Sungai Penuh,"95,913"
Indonesia,Sumber,"93,420"
Indonesia,Wonosobo,"92,990"
Indonesia,Palimanan,"92,600"
Indonesia,Pamekasan,"92,447"
Indonesia,Pandeglang,"92,316"
Indonesia,Pariaman,"92,183"
Indonesia,Kudus,"92,156"
Indonesia,Caringin,"91,845"
Indonesia,Banjar,"89,040"
Indonesia,Lhokseumawe,"88,974"
Indonesia,Cicurug,"88,965"
Indonesia,Kartasura,"88,927"
Indonesia,Klangenan,"88,378"
Indonesia,Majalengka,"87,732"
Indonesia,Bojonegoro,"86,568"
Indonesia,Kasihan,"86,234"
Indonesia,Sumenep,"84,656"
Indonesia,Ambarawa,"84,379"
Indonesia,Margahayukencana,"83,119"
Indonesia,Galesong,"83,050"
Indonesia,Watampone,"81,629"
Indonesia,Kedungwaru,"80,257"
Indonesia,Serpong,"80,193"
Indonesia,Sibolga,"79,714"
Indonesia,Genteng,"79,652"
Indonesia,Gedangan,"79,230"
Indonesia,Ponorogo,"79,026"
Indonesia,Ciranjang-hilir,"77,758"
Indonesia,Ende,"77,205"
Indonesia,Tuban,"76,242"
Indonesia,Kebomas,"75,982"
Indonesia,Karangsembung,"75,856"
Indonesia,Tarub,"75,739"
Indonesia,Batu,"75,631"
Indonesia,Sungailiat,"74,719"
Indonesia,Gresik,"73,629"
Indonesia,Sewon,"73,585"
Indonesia,Jatibarang,"73,010"
Indonesia,Kuningan,"72,085"
Indonesia,Sragen,"71,522"
Indonesia,Pagar Alam,"70,386"
Indonesia,Mertoyudan,"69,871"
Indonesia,Bondowoso,"69,783"
Indonesia,Nganjuk,"69,011"
Indonesia,Melati,"67,090"
Indonesia,Bima,"66,970"
Indonesia,Sokaraja,"66,482"
Indonesia,Gamping Lor,"66,110"
Indonesia,Sampit,"66,053"
Indonesia,Lahat,"65,906"
Indonesia,Tulungagung,"65,262"
Indonesia,Muncar,"64,537"
Indonesia,Tulangan Utara,"63,889"
Indonesia,Godean,"63,164"
Indonesia,Tanjung Pandan,"62,374"
Indonesia,Abepura,"62,248"
Indonesia,Bangkalan,"62,178"
Indonesia,Slawi,"61,206"
Indonesia,Pecangaan,"61,046"
Indonesia,Kertosono,"60,782"
Indonesia,Barabai,"60,192"
Indonesia,Boyolali,"59,851"
Indonesia,Sengkang,"59,523"
Indonesia,Lamongan,"59,224"
Indonesia,Baki,"58,909"
Indonesia,Bantul,"58,653"
Indonesia,Weleri,"58,448"
Indonesia,Polewali,"58,190"
Indonesia,Jatiwangi,"57,973"
Indonesia,Baekrajan,"57,920"
Indonesia,Singosari,"57,793"
Indonesia,Kabanjahe,"57,159"
Indonesia,Purbalingga,"56,903"
Indonesia,Pare,"56,699"
Indonesia,Balaipungut,"56,452"
Indonesia,Mendaha,"56,268"
Indonesia,Sleman,"56,215"
Indonesia,Pandak,"56,043"
Indonesia,Amuntai,"55,560"
Indonesia,Besuki,"55,465"
Indonesia,Wedi,"55,300"
Indonesia,Cepu,"55,055"
Indonesia,Langsa,"54,465"
Indonesia,Sampang,"53,269"
Indonesia,Manokwari,"53,190"
Indonesia,Tanjungagung,"53,117"
Indonesia,Sumbawa Besar,"52,654"
Indonesia,Terbanggi Besar,"52,566"
Indonesia,Kepanjen,"51,919"
Indonesia,Blora,"51,811"
Indonesia,Comal,"51,092"
Indonesia,Karanganom,"50,670"
Indonesia,Kawalu,"50,541"
Indonesia,Jatiroto,"50,059"
Indonesia,Labuhan Deli,"49,668"
Indonesia,Gampengrejo,"49,118"
Indonesia,Dompu,"49,000"
Indonesia,Gatak,"48,959"
Indonesia,Singaparna,"48,882"
Indonesia,Waingapu,"48,828"
Indonesia,Banyumas,"48,378"
Indonesia,Solok,"48,372"
Indonesia,Pameungpeuk,"48,294"
Indonesia,Buduran,"48,152"
Indonesia,Luwuk,"47,778"
Indonesia,Sungai Raya,"47,735"
Indonesia,Amahai,"47,653"
Indonesia,Balung,"47,631"
Indonesia,Maumere,"47,598"
Indonesia,Poso,"47,110"
Indonesia,Singkil,"46,800"
Indonesia,Curup,"46,245"
Indonesia,Candi Prambanan,"44,925"
Indonesia,Muntilan,"44,859"
Indonesia,Berastagi,"44,765"
Indonesia,Bambanglipuro,"44,713"
Indonesia,Ketanggungan,"44,288"
Indonesia,Rembangan,"44,030"
Indonesia,Nabire,"43,898"
Indonesia,Gebog,"43,756"
Indonesia,Kencong,"43,046"
Indonesia,Pelabuhanratu,"43,001"
Indonesia,Panji,"42,789"
Indonesia,Katabu,"42,750"
Indonesia,Baturaden,"42,394"
Indonesia,Kotabumi,"42,366"
Indonesia,Diwek,"41,719"
Indonesia,Kijang,"41,344"
Indonesia,Sinjai,"40,797"
Indonesia,Rantepao,"40,438"
Indonesia,Reuleuet,"40,393"
Indonesia,Juwana,"40,177"
Indonesia,Pekan Bahapal,"40,000"
Indonesia,Rajapolah,"39,840"
Indonesia,Tual,"39,502"
Indonesia,Wiradesa,"39,407"
Indonesia,Majenang,"38,897"
Indonesia,Buaran,"38,770"
Indonesia,Krian,"38,603"
Indonesia,Wonopringgo,"38,429"
Indonesia,Pangkalanbuun,"38,057"
Indonesia,Majene,"37,715"
Indonesia,Jekulo,"37,521"
Indonesia,Banjar,"37,263"
Indonesia,Simpang,"36,652"
Indonesia,Srono,"36,260"
Indonesia,Sofifi,"36,197"
Indonesia,Atambua,"35,793"
Indonesia,Kualakapuas,"35,632"
Indonesia,Wangon,"35,530"
Indonesia,Sumberpucung,"35,285"
Indonesia,Praya,"35,183"
Indonesia,Meulaboh,"35,062"
Indonesia,Ruteng,"34,569"
Indonesia,Manggar,"34,520"
Indonesia,Pandaan,"34,184"
Indonesia,Pemangkat,"34,029"
Indonesia,Kuala Tungkal,"33,683"
Indonesia,Tabanan,"33,667"
Indonesia,Lebaksiu,"33,606"
Indonesia,Labuan,"33,576"
Indonesia,Mlonggo,"33,542"
Indonesia,Tondano,"33,317"
Indonesia,Negara,"33,191"
Indonesia,Tanggulangin,"32,866"
Indonesia,Jaten,"32,378"
Indonesia,Boyolangu,"32,287"
Indonesia,Gombong,"31,965"
Indonesia,Amlapura,"31,869"
Indonesia,Amlapura city,"31,869"
Indonesia,Bandar,"31,442"
Indonesia,Kutoarjo,"31,352"
Indonesia,Karangampel,"31,234"
Indonesia,Panarukan,"30,749"
Indonesia,Sidareja,"30,313"
Indonesia,Pakisaji,"30,213"
Indonesia,Selogiri,"30,180"
Indonesia,Kuta,"30,012"
Indonesia,Maros,"30,000"
Indonesia,Srandakan,"29,529"
Indonesia,Kefamenanu,"29,490"
Indonesia,Singojuruh,"29,418"
Indonesia,Wongsorejo,"29,193"
Indonesia,Trenggalek,"29,083"
Indonesia,Lasem,"28,948"
Indonesia,Ceper,"28,646"
Indonesia,Randudongkal,"28,532"
Indonesia,Balapulang,"28,483"
Indonesia,Ubud,"28,373"
Indonesia,Kraksaan,"28,248"
Indonesia,Jogonalan,"28,114"
Indonesia,Mranggen,"28,026"
Indonesia,Deli Tua,"27,940"
Indonesia,Klungkung,"27,836"
Indonesia,Margasari,"27,814"
Indonesia,Sijunjung,"27,786"
Indonesia,Soe,"27,717"
Indonesia,Tomohon,"27,624"
Indonesia,Bulakamba,"27,367"
Indonesia,Demak,"27,251"
Indonesia,Paciran,"27,072"
Indonesia,Babat,"27,038"
Indonesia,Stabat,"26,862"
Indonesia,Driyorejo,"26,827"
Indonesia,Muntok,"26,709"
Indonesia,Tayu,"26,413"
Indonesia,Ngunut,"26,297"
Indonesia,Colomadu,"26,274"
Indonesia,Wanaraja,"26,240"
Indonesia,Welahan,"26,163"
Indonesia,Bireun,"25,793"
Indonesia,Pangkalan Brandan,"25,542"
Indonesia,Soko,"25,494"
